repetition,held_subject_fold,held_video_fold,outer_cell,scenario_type,scenario_id,train_subject_folds,train_video_folds,validation_subject_folds,validation_video_folds,nominal_train_subjects,nominal_train_videos,observed_train_subjects,observed_train_videos,raw_train_rows,task,eligibility_level,low_eligible_subjects,high_eligible_subjects,both_classes_eligible_subjects,both_classes_eligible_subject_ids,either_class_eligible_subjects,low_high_subject_set_jaccard,same_subject_trio_for_both_classes_possible
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S1,1,2;3,2,,8,10,7,10,19,arousal,minimal_2trials,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S1,1,2;3,2,,8,10,7,10,19,arousal,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,5,15,valence,weak_1trial,7,2,2,P010;P011,7,0.2857142857142857,False
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,5,15,valence,minimal_2trials,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,5,15,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,5,15,arousal,weak_1trial,5,4,1,P025,8,0.125,False
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,5,15,arousal,minimal_2trials,0,1,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_subject_only,R02_S3_V1_inner_subject_train_S2,2,2;3,1,,8,10,8,5,15,arousal,strong_2trials_2videos,0,1,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,14,5,24,valence,weak_1trial,12,3,2,P001;P011,13,0.15384615384615385,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,14,5,24,valence,minimal_2trials,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,14,5,24,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,14,5,24,arousal,weak_1trial,10,5,2,P005;P025,13,0.15384615384615385,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,14,5,24,arousal,minimal_2trials,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V2,1;2,2,,3,16,5,14,5,24,arousal,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,8,5,10,valence,weak_1trial,4,3,0,,7,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,8,5,10,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,8,5,10,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,8,5,10,arousal,weak_1trial,3,2,0,,5,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,8,5,10,arousal,minimal_2trials,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_video_only,R02_S3_V1_inner_video_train_V3,1;2,3,,2,16,5,8,5,10,arousal,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,6,5,13,valence,weak_1trial,5,2,1,P001,6,0.16666666666666666,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,6,5,13,valence,minimal_2trials,2,0,0,,2,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,6,5,13,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,6,5,13,arousal,weak_1trial,5,2,1,P005,6,0.16666666666666666,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,6,5,13,arousal,minimal_2trials,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V2,1,2,2,3,8,5,6,5,13,arousal,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,4,5,6,valence,weak_1trial,2,2,0,,4,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,4,5,6,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,4,5,6,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,4,5,6,arousal,weak_1trial,3,0,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,4,5,6,arousal,minimal_2trials,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S1_V3,1,3,2,2,8,5,4,5,6,arousal,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,8,3,11,valence,weak_1trial,7,1,1,P011,7,0.14285714285714285,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,8,3,11,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,8,3,11,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,8,3,11,arousal,weak_1trial,5,3,1,P025,7,0.14285714285714285,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,8,3,11,arousal,minimal_2trials,0,0,0,,0,,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V2,2,2,1,3,8,5,8,3,11,arousal,strong_2trials_2videos,0,0,0,,0,,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,4,2,4,valence,weak_1trial,2,1,0,,3,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,4,2,4,valence,minimal_2trials,0,0,0,,0,,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,4,2,4,valence,strong_2trials_2videos,0,0,0,,0,,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,4,2,4,arousal,weak_1trial,0,2,0,,2,0.0,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,4,2,4,arousal,minimal_2trials,0,0,0,,0,,False
2,3,1,R02_S3_V1,inner_joint,R02_S3_V1_inner_joint_train_S2_V3,2,3,1,2,8,5,4,2,4,arousal,strong_2trials_2videos,0,0,0,,0,,False
2,3,2,R02_S3_V2,outer_source,R02_S3_V2_outer_source,1;2,1;3,,,16,11,16,11,36,valence,weak_1trial,14,9,8,P003;P004;P007;P008;P010;P016;P017;P026,15,0.5333333333333333,True
2,3,2,R02_S3_V2,outer_source,R02_S3_V2_outer_source,1;2,1;3,,,16,11,16,11,36,valence,minimal_2trials,4,1,1,P007,4,0.25,False
2,3,2,R02_S3_V2,outer_source,R02_S3_V2_outer_source,1;2,1;3,,,16,11,16,11,36,valence,strong_2trials_2videos,4,1,1,P007,4,0.25,False
2,3,2,R02_S3_V2,outer_source,R02_S3_V2_outer_source,1;2,1;3,,,16,11,16,11,36,arousal,weak_1trial,6,10,4,P003;P007;P011;P016,12,0.3333333333333333,True
2,3,2,R02_S3_V2,outer_source,R02_S3_V2_outer_source,1;2,1;3,,,16,11,16,11,36,arousal,minimal_2trials,3,4,1,P007,6,0.16666666666666666,False
2,3,2,R02_S3_V2,outer_source,R02_S3_V2_outer_source,1;2,1;3,,,16,11,16,11,36,arousal,strong_2trials_2videos,3,4,1,P007,6,0.16666666666666666,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,11,17,valence,weak_1trial,6,5,4,P003;P008;P016;P017,7,0.5714285714285714,True
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,11,17,valence,minimal_2trials,2,0,0,,2,0.0,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,11,17,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,11,17,arousal,weak_1trial,4,4,2,P003;P016,6,0.3333333333333333,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,11,17,arousal,minimal_2trials,2,1,0,,3,0.0,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S1,1,1;3,2,,8,11,8,11,17,arousal,strong_2trials_2videos,2,1,0,,3,0.0,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,valence,weak_1trial,8,4,4,P004;P007;P010;P026,8,0.5,True
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,valence,minimal_2trials,2,1,1,P007,2,0.5,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,valence,strong_2trials_2videos,2,1,1,P007,2,0.5,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,arousal,weak_1trial,2,6,2,P007;P011,6,0.3333333333333333,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,arousal,minimal_2trials,1,3,1,P007,3,0.3333333333333333,False
2,3,2,R02_S3_V2,inner_subject_only,R02_S3_V2_inner_subject_train_S2,2,1;3,1,,8,11,8,8,19,arousal,strong_2trials_2videos,1,3,1,P007,3,0.3333333333333333,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,14,6,26,valence,weak_1trial,11,6,4,P007;P008;P016;P026,13,0.3076923076923077,True
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,14,6,26,valence,minimal_2trials,3,1,1,P007,3,0.3333333333333333,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,14,6,26,valence,strong_2trials_2videos,3,1,1,P007,3,0.3333333333333333,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,14,6,26,arousal,weak_1trial,5,10,4,P003;P007;P011;P016,11,0.36363636363636365,True
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,14,6,26,arousal,minimal_2trials,2,3,1,P007,4,0.25,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V1,1;2,1,,3,16,6,14,6,26,arousal,strong_2trials_2videos,2,3,1,P007,4,0.25,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,8,5,10,valence,weak_1trial,4,3,0,,7,0.0,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,8,5,10,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,8,5,10,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,8,5,10,arousal,weak_1trial,3,2,0,,5,0.0,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,8,5,10,arousal,minimal_2trials,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_video_only,R02_S3_V2_inner_video_train_V3,1;2,3,,1,16,5,8,5,10,arousal,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,6,6,11,valence,weak_1trial,4,3,2,P008;P016,5,0.4,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,6,6,11,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,6,6,11,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,6,6,11,arousal,weak_1trial,3,4,2,P003;P016,5,0.4,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,6,6,11,arousal,minimal_2trials,1,1,0,,2,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V1,1,1,2,3,8,6,6,6,11,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,4,5,6,valence,weak_1trial,2,2,0,,4,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,4,5,6,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,4,5,6,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,4,5,6,arousal,weak_1trial,3,0,0,,3,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,4,5,6,arousal,minimal_2trials,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S1_V3,1,3,2,1,8,5,4,5,6,arousal,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,8,6,15,valence,weak_1trial,7,3,2,P007;P026,8,0.25,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,8,6,15,valence,minimal_2trials,2,1,1,P007,2,0.5,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,8,6,15,valence,strong_2trials_2videos,2,1,1,P007,2,0.5,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,8,6,15,arousal,weak_1trial,2,6,2,P007;P011,6,0.3333333333333333,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,8,6,15,arousal,minimal_2trials,1,2,1,P007,2,0.5,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V1,2,1,1,3,8,6,8,6,15,arousal,strong_2trials_2videos,1,2,1,P007,2,0.5,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,4,2,4,valence,weak_1trial,2,1,0,,3,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,4,2,4,valence,minimal_2trials,0,0,0,,0,,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,4,2,4,valence,strong_2trials_2videos,0,0,0,,0,,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,4,2,4,arousal,weak_1trial,0,2,0,,2,0.0,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,4,2,4,arousal,minimal_2trials,0,0,0,,0,,False
2,3,2,R02_S3_V2,inner_joint,R02_S3_V2_inner_joint_train_S2_V3,2,3,1,1,8,5,4,2,4,arousal,strong_2trials_2videos,0,0,0,,0,,False
2,3,3,R02_S3_V3,outer_source,R02_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,50,valence,weak_1trial,15,9,8,P001;P004;P007;P008;P011;P016;P017;P026,16,0.5,True
2,3,3,R02_S3_V3,outer_source,R02_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,50,valence,minimal_2trials,11,1,1,P007,11,0.09090909090909091,False
2,3,3,R02_S3_V3,outer_source,R02_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,50,valence,strong_2trials_2videos,11,1,1,P007,11,0.09090909090909091,False
2,3,3,R02_S3_V3,outer_source,R02_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,50,arousal,weak_1trial,13,11,8,P003;P005;P007;P011;P016;P025;P026;P028,16,0.5,True
2,3,3,R02_S3_V3,outer_source,R02_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,50,arousal,minimal_2trials,4,6,1,P007,9,0.1111111111111111,False
2,3,3,R02_S3_V3,outer_source,R02_S3_V3_outer_source,1;2,1;2,,,16,11,16,11,50,arousal,strong_2trials_2videos,4,6,1,P007,9,0.1111111111111111,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,24,valence,weak_1trial,7,5,4,P001;P008;P016;P017,8,0.5,True
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,24,valence,minimal_2trials,5,0,0,,5,0.0,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,24,valence,strong_2trials_2videos,5,0,0,,5,0.0,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,24,arousal,weak_1trial,7,5,4,P003;P005;P016;P028,8,0.5,True
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,24,arousal,minimal_2trials,3,2,0,,5,0.0,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S1,1,1;2,2,,8,11,8,11,24,arousal,strong_2trials_2videos,3,2,0,,5,0.0,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,26,valence,weak_1trial,8,4,4,P004;P007;P011;P026,8,0.5,True
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,26,valence,minimal_2trials,6,1,1,P007,6,0.16666666666666666,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,26,valence,strong_2trials_2videos,6,1,1,P007,6,0.16666666666666666,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,26,arousal,weak_1trial,6,6,4,P007;P011;P025;P026,8,0.5,True
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,26,arousal,minimal_2trials,1,4,1,P007,4,0.25,False
2,3,3,R02_S3_V3,inner_subject_only,R02_S3_V3_inner_subject_train_S2,2,1;2,1,,8,11,8,9,26,arousal,strong_2trials_2videos,1,4,1,P007,4,0.25,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,14,6,26,valence,weak_1trial,11,6,4,P007;P008;P016;P026,13,0.3076923076923077,True
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,14,6,26,valence,minimal_2trials,3,1,1,P007,3,0.3333333333333333,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,14,6,26,valence,strong_2trials_2videos,3,1,1,P007,3,0.3333333333333333,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,14,6,26,arousal,weak_1trial,5,10,4,P003;P007;P011;P016,11,0.36363636363636365,True
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,14,6,26,arousal,minimal_2trials,2,3,1,P007,4,0.25,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V1,1;2,1,,2,16,6,14,6,26,arousal,strong_2trials_2videos,2,3,1,P007,4,0.25,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,24,valence,weak_1trial,12,3,2,P001;P011,13,0.15384615384615385,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,24,valence,minimal_2trials,3,0,0,,3,0.0,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,24,valence,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,24,arousal,weak_1trial,10,5,2,P005;P025,13,0.15384615384615385,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,24,arousal,minimal_2trials,3,0,0,,3,0.0,False
2,3,3,R02_S3_V3,inner_video_only,R02_S3_V3_inner_video_train_V2,1;2,2,,1,16,5,14,5,24,arousal,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,6,6,11,valence,weak_1trial,4,3,2,P008;P016,5,0.4,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,6,6,11,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,6,6,11,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,6,6,11,arousal,weak_1trial,3,4,2,P003;P016,5,0.4,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,6,6,11,arousal,minimal_2trials,1,1,0,,2,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V1,1,1,2,2,8,6,6,6,11,arousal,strong_2trials_2videos,1,1,0,,2,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,13,valence,weak_1trial,5,2,1,P001,6,0.16666666666666666,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,13,valence,minimal_2trials,2,0,0,,2,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,13,valence,strong_2trials_2videos,2,0,0,,2,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,13,arousal,weak_1trial,5,2,1,P005,6,0.16666666666666666,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,13,arousal,minimal_2trials,3,0,0,,3,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S1_V2,1,2,2,1,8,5,6,5,13,arousal,strong_2trials_2videos,3,0,0,,3,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,8,6,15,valence,weak_1trial,7,3,2,P007;P026,8,0.25,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,8,6,15,valence,minimal_2trials,2,1,1,P007,2,0.5,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,8,6,15,valence,strong_2trials_2videos,2,1,1,P007,2,0.5,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,8,6,15,arousal,weak_1trial,2,6,2,P007;P011,6,0.3333333333333333,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,8,6,15,arousal,minimal_2trials,1,2,1,P007,2,0.5,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V1,2,1,1,2,8,6,8,6,15,arousal,strong_2trials_2videos,1,2,1,P007,2,0.5,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,3,11,valence,weak_1trial,7,1,1,P011,7,0.14285714285714285,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,3,11,valence,minimal_2trials,1,0,0,,1,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,3,11,valence,strong_2trials_2videos,1,0,0,,1,0.0,False
2,3,3,R02_S3_V3,inner_joint,R02_S3_V3_inner_joint_train_S2_V2,2,2,1,1,8,5,8,3,11,arousal,weak_1trial,5,3,1,P025,7,0.14285714285714285,False
